primary_type,title,authority_id,source,rules
agent_corporate_entity,"Lyceum Theatre (London, England)",http://id.loc.gov/authorities/names/no91014457,lcnaf,rda
agent_corporate_entity,"Seven Stars Tavern (Salem County, N.J.)",,local,rda
agent_corporate_entity,Supreme Commander for the Allied Powers. Civil Information and Education Section,http://id.loc.gov/authorities/names/n50079005,lcnaf,rda
agent_corporate_entity,Theatre Guild,http://id.loc.gov/authorities/names/n50081585,lcnaf,rda
agent_corporate_entity,United Presbyterian Church of North America. Egypt Mission,http://id.loc.gov/authorities/names/n90626655,lcnaf,rda
agent_corporate_entity,United States. Army. Balloon Section,http://id.loc.gov/authorities/names/n84077782,lcnaf,rda
agent_corporate_entity,United States. Congress. House,http://id.loc.gov/authorities/names/n79107874,lcnaf,rda
agent_corporate_entity,United States. Warren Commission,http://id.loc.gov/authorities/names/n79018794,lcnaf,rda
agent_corporate_entity,Consider the Alternatives Productions,,local,rda
agent_corporate_entity,Doe Run Valley Books (Dealer),,local,rda
agent_corporate_entity,Swarthmore (Pa.),https://lccn.loc.gov/n50061026,lcsh,rda
agent_corporate_entity,Philadelphia Area Consortium of Special Collections Libraries,http://id.loc.gov/authorities/names/n88025960,lcnaf,rda
agent_corporate_entity,"Delaware County Institute of Science (Delaware County, Pa.)",https://lccn.loc.gov/n86850274,lcnaf,rda
agent_corporate_entity,Nebraskans for Peace ([SCPC Donor]),,,rda
agent_corporate_entity,Cat Lovers Calendar ([SCPC Donor]),,,rda
agent_corporate_entity,Anti-Corn-Law League,https://lccn.loc.gov/n50078105,lcnaf,rda
agent_corporate_entity,Great Britain. Parliament,https://lccn.loc.gov/n79017964,lcnaf,rda
agent_corporate_entity,Quaker Peace Centre ([),,,rda
agent_corporate_entity,"Northern Sun Merchandising (Firm : Minneapolis, Minn.)",http://id.loc.gov/authorities/names/no89006473,lcnaf,
agent_corporate_entity,Fort Myers Friends Meeting (FHL donor),,local,rda
agent_corporate_entity,Swarthmore Draft Resisters Union,,,rda
agent_corporate_entity,Beach Lloyd Publishers ([SCPC Donor]),,,rda
agent_corporate_entity,El Wafa Medical Rehab and Specialized Surgery Hosptial ([SCPC Donated items]),,,rda
agent_corporate_entity,Orange Grove Monthly Meeting,,ulan,rda
agent_corporate_entity,Thread and Needle Society,,local,rda
agent_corporate_entity,United States,http://id.loc.gov/authorities/names/n78095330,lcnaf,rda
agent_corporate_entity,Peace and Justice Studies Association,http://id.loc.gov/authorities/names/no2002086696,lcnaf,aacr2
agent_corporate_entity,Peace Studies Association,http://id.loc.gov/authorities/names/no2002086686,lcnaf,rda
agent_corporate_entity,United for Peace and Justice (Organization),http://id.loc.gov/authorities/names/no2008013611,lcnaf,rda
agent_corporate_entity,East Branch Preparative Meeting (Society of Friends : Orthodox : 1827-1833),https://lccn.loc.gov/no93038741,lcnaf,rda
agent_corporate_entity,East Branch Preparative Meeting (Society of Friends : 1804-1827),https://lccn.loc.gov/no93038729,lcnaf,rda
agent_corporate_entity,East Branch Preparative Meeting (Society of Friends : Hicksite : 1827-1858),https://lccn.loc.gov/no93038745,lcnaf,rda
agent_corporate_entity,Melodies International ([SCPC Donor]),,,rda
agent_corporate_entity,"Indian River Preparative Meeting (Society Of Friends : Hicksite : Jefferson County, N.Y.)",,local,rda
agent_corporate_entity,Eugene M. Lang Foundation,,local,rda
agent_corporate_entity,Haverford College. Quaker Collection,,lcnaf,dacs
agent_corporate_entity,Erich Fromm Institute Tuebingen,,,rda
agent_corporate_entity,Creative Response to Conflict ([SCPC Donor]),,,rda
agent_corporate_entity,Museum of the City of New York ([scpc donor]),,,rda
agent_corporate_entity,Haverford College. Center for Peace and Global Citizenship,,local,rda
agent_corporate_entity,Haverford College. Marian K. Koshland Integrated Natural Sciences Center,,local,rda
agent_corporate_entity,Haverford College. Academic Computing Center,,local,rda
agent_corporate_entity,Cantor Fitzgerald Gallery,,lcnaf,rda
agent_corporate_entity,Haverford College. John B. Hurford '60 Center for the Arts and Humanities,,local,rda
agent_corporate_entity,"Judson Memorial Church (New York, N.Y.)",http://id.loc.gov/authorities/names/n2007040399,lcnaf,rda
agent_corporate_entity,Bible Association of Friends in America,,lcnaf,rda
agent_corporate_entity,Swarthmore College. Student Budget Committee,,local,rda
agent_corporate_entity,Powell House (FHL donor),,local,rda
agent_corporate_entity,"Institute for Energy and Environmental Research (Takoma Park, Md.)",http://id.loc.gov/authorities/names/n90719864,lcnaf,rda
agent_corporate_entity,Society of the Sigma Xi. Swarthmore College Chapter,,local,rda
agent_corporate_entity,Absolutist War Objectors Association,http://id.loc.gov/authorities/names/n90685252,lcnaf,rda
agent_corporate_entity,"Quaker House (Fayetteville, N.C.)",https://lccn.loc.gov/n86872485,lcnaf,rda
agent_corporate_entity,I Have A Dream Foundation,https://lccn.loc.gov/no98113341,lcnaf,rda
agent_corporate_entity,Southern Christian Leadership Conference,https://lccn.loc.gov/n83051946,lcnaf,rda
agent_corporate_entity,Summer Community Organization and Political Education (Organization),https://lccn.loc.gov/n2014022526,lcnaf,rda
agent_corporate_entity,"Friends Peace Teams, Inc.",,local,rda
agent_corporate_entity,Haverford College. Office of the President,,local,rda
agent_corporate_entity,Haverford College. Office of Institutional Research,,local,rda
agent_corporate_entity,"Women's International League for Peace and Freedom, Cleveland, Ohio branch",,,rda
agent_corporate_entity,"Wide World Photos, Inc. ([SCPC])",,,rda
agent_corporate_entity,Pennsylvania Society for the Promotion of Public Economy,https://lccn.loc.gov/n88087112,lcnaf,rda
agent_corporate_entity,Serendipity Day Camp,,local,rda
agent_corporate_entity,Haverford College. Quaker Affairs,,,rda
agent_corporate_entity,"Woman's Club of Swarthmore (Swarthmore, Pa.)",,local,rda
agent_corporate_entity,Friends Committee on War Tax Concerns,https://lccn.loc.gov/n88243960,lcnaf,rda
agent_corporate_entity,Benjamin West Society (Swarthmore College),,local,rda
agent_corporate_entity,American Press Associatin (1915) (producer of lantern slide),,,rda
agent_corporate_entity,Ogden Land Company,,lcnaf,rda
agent_corporate_entity,"Scattergood Friends School (West Branch, Iowa)",https://lccn.loc.gov/n90727072,lcnaf,rda
agent_corporate_entity,Evangelical Friends Alliance (U.S.),https://lccn.loc.gov/n83029684,lcnaf,rda
agent_corporate_entity,George Fox College,https://lccn.loc.gov/no94040939,lcnaf,rda
agent_corporate_entity,Haverford College. Liberal Club,,local,rda
agent_corporate_entity,Library of the Society of Friends (London Yearly Meeting),https://lccn.loc.gov/n85008300,lcnaf,rda
agent_corporate_entity,Lansdowne Friends School,,local,rda
agent_corporate_entity,Friends Academy of Westampton,,,rda
agent_corporate_entity,Rancocas Friends School,,,rda
agent_corporate_entity,Veterans Vietnam Restoration Project,,,rda
agent_corporate_entity,United States Department of the Interior,,,rda
agent_corporate_entity,Friends United Meeting (U.S.),https://lccn.loc.gov/n85296494,lcnaf,rda
agent_corporate_entity,American Friends Board of Missions,https://lccn.loc.gov/n88224820,lcnaf,rda
agent_corporate_entity,Haverford College. Class of 1997,,local,rda
agent_corporate_entity,Haverford College. Corporation,,local,rda
agent_corporate_entity,Library Associates of Haverford College,,local,rda
agent_corporate_entity,Haverford College. Alumni Association,,local,rda
agent_corporate_entity,Phi Beta Kappa. Zeta Chapter (Haverford College),,local,rda
agent_corporate_entity,Haverford College. Class of 1923,,local,rda
agent_corporate_entity,Haverford College Emergency Unit,,,rda
agent_corporate_entity,Haverford College. Office of Institutional Research,,local,rda
agent_corporate_entity,Haverford College. Center for Nonviolent Conflict Resolution,,local,rda
agent_corporate_entity,Haverford College. Women's Center,,local,rda
agent_corporate_entity,Haverford College. 8th Dimension,,local,rda
agent_corporate_entity,Haverford College. Class of 1867,,local,rda
agent_corporate_entity,Haverford College. Class of 1872,,local,rda
agent_corporate_entity,Haverford College. Class of 1881,,local,rda
agent_corporate_entity,Haverford College. Class of 1885,,local,rda
agent_corporate_entity,Haverford College. Class of 1888,,local,rda
agent_corporate_entity,Haverford College. Class of 1889,,,rda
agent_corporate_entity,Haverford College. Class of 1892,,local,rda
agent_corporate_entity,Haverford College. Class of 1898,,local,rda
agent_corporate_entity,Haverford College. Class of 1899,,local,rda
agent_corporate_entity,Haverford College. Class of 1901,,,rda
agent_corporate_entity,Haverford College. Class of 1903,,local,rda
agent_corporate_entity,Haverford College. Class of 1905,,local,rda
agent_corporate_entity,Haverford College. Class of 1909,,local,rda
agent_corporate_entity,Haverford College. Class of 1916,,local,rda
agent_corporate_entity,Haverford College. Class of 1917,,local,rda
agent_corporate_entity,Haverford College. Class of 1934,,local,rda
agent_corporate_entity,Historical Society of Haverford,,local,rda
agent_corporate_entity,Haverford College Debating Council,,local,rda
agent_corporate_entity,ehaus,,local,rda
agent_corporate_entity,Haverford College. ehaus,,local,rda
agent_corporate_entity,Scientific Society of Haverford College,,local,rda
agent_corporate_entity,Haverford College. Campus Club,,local,rda
agent_corporate_entity,Haverford College. Association,,local,rda
agent_corporate_entity,Haverford College. Franklin Literary Society,,local,rda
agent_corporate_entity,Rhetorical Society of Haverford College,,local,rda
agent_corporate_entity,Young Men's Christian Association (Haverford College),,local,rda
agent_corporate_entity,Haverford College. Faculty Women's Club,,local,rda
agent_corporate_entity,Haverford College. Honor Council,,local,rda
agent_corporate_entity,Haverford College. Joint Student-Administration Alcohol Policy Panel,,local,rda
agent_corporate_entity,Students' Association of Haverford College,,local,rda
agent_corporate_entity,Haverford College. Students' Council,,local,rda
agent_corporate_entity,Swarthmore Garden Club,,local,rda
agent_corporate_entity,WHYY ([SCPC donor]),,,rda
agent_corporate_entity,Harrison Township Historical Association (FHL donor),,local,rda
agent_corporate_entity,"Powell House (Old Chatham, N.Y.)",,,rda
agent_corporate_entity,Civilian-Based Defense Association,,,rda
agent_corporate_entity,Cross and Crown Rare Books,,local,rda
agent_corporate_entity,"Rosine Association (Philadelphia, Pa.)",https://lccn.loc.gov/no89020276,lcnaf,rda
agent_corporate_entity,Kindlewood Peace Community,,,rda
agent_corporate_entity,Plowshares Pilgrimage,,,rda
agent_corporate_entity,Voluntary International Service Assignments,,local,rda
agent_corporate_entity,"George School (Bucks County, Pa.)",https://lccn.loc.gov/n50079436,lcnaf,rda
agent_corporate_entity,Pocono Manor (Pa.),https://lccn.loc.gov/no00008930,lcnaf,rda
agent_corporate_entity,Pocono Manor Association,,local,rda
agent_corporate_entity,National War Tax Resistance Coordinating Committee (U.S.),,lcnaf,rda
agent_corporate_entity,War Resisters League,,lcnaf,
agent_corporate_entity,Swarthmore College -- Alumni and alumnae,,lcnaf,rda
agent_corporate_entity,Swarthmore College -- Students,,lcnaf,rda
agent_corporate_entity,Tribe Pictures (FHL donor),,local,rda
agent_corporate_entity,Engaging Schools ([SCPC donor]),,,rda
agent_corporate_entity,Arthur Hoyt Scott Horticultural Foundation,https://lccn.loc.gov/n95049540,lcnaf,rda
agent_corporate_entity,Haverford College. Radio Club,,local,dacs
agent_corporate_entity,International Broadcasting Services,no97051519,lcnaf,dacs
agent_corporate_entity,Federal Communications Commission,n80051251,lcnaf,dacs
agent_corporate_entity,United States. Office of Indian Affairs. Santee Sioux Agency,https://lccn.loc.gov/no93032837,lcnaf,rda
agent_corporate_entity,Swarthmore College. Amos J. Peaslee Debate Society,,local,rda
agent_corporate_entity,University of London. Senate House Library,,,rda
agent_corporate_entity,Haverford College. Puerto Rican Students at Haverford,,,rda
agent_corporate_entity,Radical Tea Towel ([SCPC creator]),,,rda
agent_corporate_entity,Philadelphia Yearly Meeting of the Religious Society of Friends. Peace and Concerns Standing Committee,,local,rda
agent_corporate_entity,Philadelphia Yearly Meeting of the Religious Society of Friends. Support and Outreach Standing Committee,,local,rda
agent_corporate_entity,Haverford College. Staff Association,,local,rda
agent_corporate_entity,Philadelphia Yearly Meeting of the Religious Society of Friends. Worship and Care Standing Committee,,local,rda
agent_corporate_entity,Philadelphia Yearly Meeting of the Religious Society of Friends. Financial Stewardship Committee,,local,rda
agent_corporate_entity,Swarthmore College. Advocacy Training Group Project,,,rda
agent_corporate_entity,Baltimore Yearly Meeting of Friends (Orthodox : 1828-1968),,ingest,
agent_corporate_entity,Baltimore Yearly Meeting of Friends (Hicksite : 1828-1968),,ingest,
agent_corporate_entity,Swarthmore College. Faculty,,ingest,
agent_corporate_entity,Equal Opportunities Officer,,local,rda
agent_corporate_entity,"Tenement Museum [New York, New York] Shop ([SCPC donor])",,,rda
agent_corporate_entity,Associated Press ([SCPC creator]),,,rda
agent_corporate_entity,RJM Autographs (Manuscript dealer),,local,rda
agent_corporate_entity,David M. Lesser Fine Antiquarian Books,https://lccn.loc.gov/nb2012015639,lcnaf,
agent_corporate_entity,Friends' Association of Philadelphia for the Aid and Elevation of the Freedmen,https://lccn.loc.gov/nr98031995,lcnaf,
agent_corporate_entity,"Quakertown Monthly Meeting (Society of Friends : 1961- : Quakertown, N.J.)",,local,rda
agent_corporate_entity,Grannies Peace Brigade,,,rda
agent_corporate_entity,Union des femmes françaises,http://id.loc.gov/authorities/names/n85348938,lcnaf,
agent_corporate_entity,Congrés national de la paix,,ingest,
agent_corporate_entity,Union pacifiste de France,http://id.loc.gov/authorities/names/nr95043879,lcnaf,
agent_corporate_entity,Give Peace a Dance (Organization),,lcsh,
agent_corporate_entity,Human Race (Organization),,lcsh,
agent_corporate_entity,"Peace Action, Inc.",,lcsh,
agent_corporate_entity,Disarmament Action Network,,ingest,
agent_corporate_entity,Lutheran Peace Fellowship,http://id.loc.gov/authorities/names/n93020637,lcnaf,
agent_corporate_entity,Catholic Church,http://id.loc.gov/authorities/names/n79041716,lcnaf,
agent_corporate_entity,Central American Historical Institute,http://id.loc.gov/authorities/names/n84027462,lcnaf,rda
agent_corporate_entity,Union internationale des pacifistes patriotes,http://id.loc.gov/authorities/names/no2005000789,lcnaf,
agent_corporate_entity,Greenham Women Against Cruise Missiles,http://id.loc.gov/authorities/names/no2005022843,lcnaf,rda
agent_corporate_entity,Council of Federated Organizations (U.S.),http://id.loc.gov/authorities/names/n86071801,lcnaf,
agent_corporate_entity,"Albert Einstein Institution (Cambridge, Mass.)",http://id.loc.gov/authorities/names/n91058538,lcnaf,
agent_corporate_entity,United States Institute of Peace,http://id.loc.gov/authorities/names/n85276935,lcnaf,
agent_corporate_entity,Embassies of Reconciliation (Organization),http://id.loc.gov/authorities/names/n90717768,lcnaf,
agent_corporate_entity,Fellowship of Reconciliation (Great Britain),http://id.loc.gov/authorities/names/n50001117,lcnaf,
agent_corporate_entity,League of Nations Association (U.S.),http://id.loc.gov/authorities/names/n86111029,lcnaf,
agent_corporate_entity,League of Nations Union,http://id.loc.gov/authorities/names/no97056629,lcnaf,
agent_corporate_entity,"Civilian Public Service. Camp (Gulfport, Miss.)",,lcsh,rda
agent_corporate_entity,"Civilian Public Service. Camp (Missoula, Mont.)",,lcsh,rda
agent_corporate_entity,"Civilian Public Service. Camp (Medaryville, Ind.)",,lcsh,rda
agent_corporate_entity,CARE Inc.,http://id.loc.gov/authorities/names/n81127589,lcnaf,
agent_corporate_entity,Stanley Foundation,http://id.loc.gov/authorities/names/n79103915,lcnaf,
agent_corporate_entity,Grünen (Political party),http://id.loc.gov/authorities/names/n81002609,lcnaf,
agent_corporate_entity,Balkan Peace Team,,lcsh,
agent_corporate_entity,Committee for a Quaker Peace Witness,http://id.loc.gov/authorities/names/no2006087058,lcnaf,
agent_corporate_entity,Friends Witness for World Order,http://id.loc.gov/authorities/names/no2006087059,lcnaf,
agent_corporate_entity,Florida Coalition for a Nuclear Weapons Freeze,,lcsh,rda
agent_corporate_entity,St. Louis Committee for A Nuclear Weapons Freeze,,lcsh,rda
agent_corporate_entity,"Massachusetts Nuclear Freeze Committee (Newtonville, Mass.)",,lcsh,
agent_corporate_entity,"Mass Freeze (Cambridge, Mass.)",,lcsh,
agent_corporate_entity,South Jersey Campaign for a Nuclear Weapons Freeze,,lcsh,rda
agent_corporate_entity,Rockland County Nuclear Weapons Freeze Campaign,,lcsh,
agent_corporate_entity,Alabama Nuclear Freeze Campaign,,lcsh,rda
agent_corporate_entity,West Virginia Nuclear Weapons Freeze Campaign,,lcsh,rda
agent_corporate_entity,Norwich Peace Center (Vt.),http://id.loc.gov/authorities/names/n86808967,lcnaf,
agent_corporate_entity,San Antonio Freeze,,lcsh,rda
agent_corporate_entity,Philadelphia Freeze Campaign,,lcsh,rda
agent_corporate_entity,Pennsylvania Campaign for a Nuclear Weapons Freeze,,lcsh,rda
agent_corporate_entity,Delaware County Campaign for a Nuclear Weapons Freeze (Pennsylvania),,lcsh,
agent_corporate_entity,Abington Coalition for a Nuclear Arms Freeze (Pennsylvania),,lcsh,
agent_corporate_entity,Oregon Coast Peace Alliance,,lcsh,rda
agent_corporate_entity,Portland Freeze Coalition,,lcsh,rda
agent_corporate_entity,"Ground Zero Pairing Project (Portland, Or.)",,lcsh,
agent_corporate_entity,Oklahoma Nuclear Weapons Freeze Campaign,,lcsh,rda
agent_corporate_entity,Greater Cleveland Nuclear Weapons Freeze Campaign,,lcsh,rda
agent_corporate_entity,Ohio Nuclear Weapons Freeze Campaign,,lcsh,rda
agent_corporate_entity,Westchester Nuclear Weapons Freeze Campaign (New York),,lcsh,
agent_corporate_entity,"West Side Nuclear Freeze Campaign (New York, N.Y.)",,lcsh,
agent_corporate_entity,"West Side Action for Peace & Social Justice (New York, N.Y.)",,lcsh,
agent_corporate_entity,New Jersey Campaign for a Nuclear Weapons Freeze,,lcsh,rda
agent_corporate_entity,"SEA Alliance (Montclair, N.J.)",,lcsh,
agent_corporate_entity,Bergen County Freeze Campaign (New Jersey),,lcsh,
agent_corporate_entity,New Hampshire Campaign for a US-USSR Nuclear Weapons Freeze,,lcsh,rda
agent_corporate_entity,Omaha Freeze,,lcsh,rda
agent_corporate_entity,Nebraska Nuclear Weapons Freeze Campaign,,lcsh,rda
agent_corporate_entity,Waltham Concerned Citizens Committee for a Nuclear Weapons Freeze (Massachusetts),,lcsh,
agent_corporate_entity,"Nuclear Weapons Committee (Newton, Mass.)",,lcsh,
agent_corporate_entity,"Council for a Nuclear Weapons Freeze (Cambridge, Mass.)",,lcsh,
agent_corporate_entity,Interstate Freeze Lobbying Network (Cambridge. Mass.),,lcsh,
agent_corporate_entity,Maryland Campaign for No First Use of Nuclear Weapons,,lcsh,rda
agent_corporate_entity,Maryland Campaign for a Nuclear Weapons Freeze,,lcsh,rda
agent_corporate_entity,Maine Freeze Campaign,,lcsh,rda
agent_corporate_entity,Ames Bilateral Freeze Campaign (Iowa),,lcsh,
agent_corporate_entity,Glenview Nuclear Weapons Freeze Campaign (Illinois),,lcsh,
agent_corporate_entity,Northeast Georgia Campaign for a Nuclear Weapons Freeze,,lcsh,rda
agent_corporate_entity,Tampa Coalition for Survival,,lcsh,rda
agent_corporate_entity,Connecticut Freeze Campaign for a US-USSR Nuclear Arms Freeze,,lcsh,rda
agent_corporate_entity,Santa Barbarans for a Bilateral Nuclear Weapons Freeze (California),,lcsh,
agent_corporate_entity,Californians for a Bilateral Nuclear Weapons Freeze,,lcsh,rda
agent_corporate_entity,San Francisco Freeze,,lcsh,rda
agent_corporate_entity,"People for a Nuclear Free Future (Santa Cruz, Calif.)",,lcsh,
agent_corporate_entity,Northern California Nuclear Weapons Freeze,,lcsh,rda
agent_corporate_entity,Alabama Freeze Coalition,,lcsh,rda
agent_corporate_entity,Teachers' Anti-War Movement,,lcsh,rda
agent_corporate_entity,Peacemakers' Pilgrimage,,lcsh,rda
agent_corporate_entity,No More War Movement. Youth Section,,lcsh,rda
agent_corporate_entity,East Coast Conspiracy to Save Lives (U.S.),http://id.loc.gov/authorities/names/no2015135556,lcnaf,
agent_corporate_entity,"Peace Society (London, England)",http://id.loc.gov/authorities/names/no89014461,lcnaf,
agent_corporate_entity,Wittenberg University,http://id.loc.gov/authorities/names/n84066080,lcnaf,
agent_corporate_entity,Transnational Social Movement Organization,,lcsh,rda
agent_corporate_entity,Lutheran Educational Conference of North America,,lcsh,rda
agent_corporate_entity,American Historical Association,http://id.loc.gov/authorities/names/n79063583,lcnaf,rda
agent_corporate_entity,"Resource Center for Nonviolence (Santa Cruz, Calif.)",http://id.loc.gov/authorities/names/n83201588,lcnaf,
agent_corporate_entity,United States. Bureau of Prisons,http://id.loc.gov/authorities/names/n80126195,lcnaf,rda
agent_corporate_entity,Prisoner Visitation and Support (1971-),,local,rda
agent_corporate_entity,Prisoner Visitation Service (1968-1971),,local,rda
agent_corporate_entity,Rhode Island Freeze Campaign,,lcsh,rda
agent_corporate_entity,London Yearly Meeting (Society of Friends). Friends Peace Committee,http://id.loc.gov/authorities/names/n00020520,lcnaf,
agent_corporate_entity,London Yearly Meeting (Society of Friends). Friends Peace and International Relations Committee,http://id.loc.gov/authorities/names/n94032076,lcnaf,
agent_corporate_entity,Brookhaven National Laboratory,http://id.loc.gov/authorities/names/n79034815,lcnaf,
agent_corporate_entity,STAR Foundation,http://id.loc.gov/authorities/names/no2007098740,lcnaf,
agent_corporate_entity,Abolition 2000,,lcsh,rda
agent_corporate_entity,Global Resource Action Center for the Environment,http://id.loc.gov/authorities/names/no2001102653,lcnaf,rda
agent_corporate_entity,"WRVR (Radio station : New York, N.Y.)",http://id.loc.gov/authorities/names/no2012067764,lcnaf,
agent_corporate_entity,Women for Meaningful Summits,http://id.loc.gov/authorities/names/n92034713,lcnaf,rda
agent_corporate_entity,"Riverside Church Disarmament Program (New York, N.Y.)",http://id.loc.gov/authorities/names/n85804479,lcnaf,
agent_corporate_entity,Nicaragua/Honduras Education Program,,lcsh,rda
agent_corporate_entity,National Council of the Churches of Christ in the United States of America. Church World Service,http://id.loc.gov/authorities/names/n82001071,lcnaf,rda
agent_corporate_entity,Charles Stark Draper Laboratory,http://id.loc.gov/authorities/names/n50072652,lcnaf,rda
agent_corporate_entity,Ailanthus (Organization),,ingest,
agent_corporate_entity,Americans Committed to World Responsibility,http://id.loc.gov/authorities/names/no2008070405,lcnaf,
agent_corporate_entity,Mid-peninsula Conversion Project,http://id.loc.gov/authorities/names/n79033156,lcnaf,
agent_corporate_entity,Center for Economic Conversion (Calif.),http://id.loc.gov/authorities/names/n84135806,lcnaf,rda
agent_corporate_entity,Coalition for Peace in the Middle East,,lcsh,rda
agent_corporate_entity,"Women for Peace (Boulder, Colo.)",,lcsh,
agent_corporate_entity,Wisconsin Committee Against Peacetime Conscription,,lcsh,rda
agent_corporate_entity,Turn Toward Peace (Organization). Minnesota Office,,lcsh,rda
agent_corporate_entity,"Peace Research Organization Fund (Denver, Colo.)",http://id.loc.gov/authorities/names/no2007094608,lcnaf,
agent_corporate_entity,"Community Peace Center (Boulder, Colo.)",,lcsh,
agent_corporate_entity,Women's Peace Union,http://id.loc.gov/authorities/names/n88207249,lcnaf,rda
agent_corporate_entity,Paco (Organization),http://id.loc.gov/authorities/names/n90707826,lcnaf,
agent_corporate_entity,"Civilian Public Service. Camp (Philadelphia, Pa.)",,lcsh,rda
agent_corporate_entity,Byberry State Hospital (Pa.),,lcsh,
agent_corporate_entity,Universal Peace Union,http://id.loc.gov/authorities/names/n90678327,lcnaf,rda
agent_corporate_entity,United Nations Student Association,http://id.loc.gov/authorities/names/nb2006023693,lcnaf,rda
agent_corporate_entity,Council for Education in World Citizenship,http://id.loc.gov/authorities/names/n82251992,lcnaf,rda
agent_corporate_entity,United Nations Association of Great Britain and Northern Ireland,http://id.loc.gov/authorities/names/n50058950,lcnaf,
agent_corporate_entity,Eastern State Hospital (Va.),http://id.loc.gov/authorities/names/n50080275,lcnaf,
agent_corporate_entity,"Civilian Public Service. Camp (Coleville, Calif.)",,lcsh,rda
agent_corporate_entity,"Civilian Public Service. Camp (Williamsburg, Va.)",,lcsh,rda
agent_corporate_entity,National Mental Health Foundation,http://id.loc.gov/authorities/names/n50000197,lcnaf,
agent_corporate_entity,Civilian Public Service. Mental Hygiene Program,,lcsh,rda
agent_corporate_entity,Hague Appeal for Peace. Conference (1999),,lcsh,rda
agent_corporate_entity,"Montgomery County Citizens Concerned About Central America (Montgomery County, Pa.)",http://id.loc.gov/authorities/names/no2007105774,lcnaf,
agent_corporate_entity,Western Hemisphere Institute on Security Cooperation (U.S.),http://id.loc.gov/authorities/names/n2001015544,lcnaf,
agent_corporate_entity,SOA Watch (Organization),http://id.loc.gov/authorities/names/no2004060784,lcnaf,
agent_corporate_entity,American Peace Test (Organization),http://id.loc.gov/authorities/names/no2010205528,lcnaf,
agent_corporate_entity,MCC U.S.,http://id.loc.gov/authorities/names/n2004022326,lcnaf,rda
agent_corporate_entity,Mennonite Central Committee. Peace Section,http://id.loc.gov/authorities/names/n2004022336,lcnaf,
agent_corporate_entity,MCC U.S.. Peace and Justice Ministries,http://id.loc.gov/authorities/names/n2004022328,lcnaf,rda
agent_corporate_entity,MCC U.S.. Peace Section,http://id.loc.gov/authorities/names/n80078367,lcnaf,rda
agent_corporate_entity,Democratic Party (N.Y.),http://id.loc.gov/authorities/names/n85336862,lcnaf,
agent_corporate_entity,Foundation for World Government,,lcsh,rda
agent_corporate_entity,Foreign Policy Council of New York Democrats,,lcsh,rda
agent_corporate_entity,Peace and Social Action Program,,lcsh,rda
agent_corporate_entity,Children's Creative Response to Conflict Program,http://id.loc.gov/authorities/names/n87862137,lcnaf,rda
agent_corporate_entity,Alaskans for World Peace,http://id.loc.gov/authorities/names/no2008070567,lcnaf,
agent_corporate_entity,Peace Links,,ingest,
agent_corporate_entity,Association of World Colleges and Universities,http://id.loc.gov/authorities/names/no2008074860,lcnaf,
agent_corporate_entity,Association for World Education,http://id.loc.gov/authorities/names/no2008074869,lcnaf,
agent_corporate_entity,Bangladesh Shrimp Project,,lcsh,
agent_corporate_entity,Quaker Project on Community Conflict of the New York Yearly Meeting,http://id.loc.gov/authorities/names/n90687392,lcnaf,rda
agent_corporate_entity,Gandhian Foundation (U.S.),,lcsh,
agent_corporate_entity,Baptist Peace Fellowship of North America,http://id.loc.gov/authorities/names/n91120246,lcnaf,
agent_corporate_entity,Baptist Peace Fellowship,http://id.loc.gov/authorities/names/n91120259,lcnaf,
agent_corporate_entity,Disarmament Committee of the Women's International Organisations,http://id.loc.gov/authorities/names/n2010069275,lcnaf,rda
agent_corporate_entity,Peace and Disarmament Committee of the Women's International Organisations,http://id.loc.gov/authorities/names/n00113465,lcnaf,
agent_corporate_entity,American Friends of the Middle East,http://id.loc.gov/authorities/names/n50063577,lcnaf,
agent_corporate_entity,Weston-Super-Mare Peace Society,http://id.loc.gov/authorities/names/no2009089208,lcnaf,
agent_corporate_entity,Boston Draft Resistance Group,http://id.loc.gov/authorities/names/no2009161809.html,lcnaf,rda
agent_corporate_entity,Boston-Pentagon Peace Walk (1967),,lcsh,rda
agent_corporate_entity,Muslim Solidarity Committee,,lcsh,rda
agent_corporate_entity,Public Action Coalition on Toys,http://id.loc.gov/authorities/names/no2009123577,lcnaf,
agent_corporate_entity,Committee of Liaison with Families of Servicemen Detained in North Vietnam,,lcsh,
agent_corporate_entity,Committee of Liaison with Families of Servicemen Detained in North Vietnam (Date of work: 1969-1973.),,ingest,
agent_corporate_entity,"Civilian Public Service. Camp (Merom, Ind.)",,lcsh,rda
agent_corporate_entity,Make TIAA-CREF Ethical Coalition,,lcsh,rda
agent_corporate_entity,College Retirement Equities Fund,http://id.loc.gov/authorities/names/n84032509,lcnaf,rda
agent_corporate_entity,Teachers Insurance and Annuity Association,http://id.loc.gov/authorities/names/n84032508,lcnaf,rda
agent_corporate_entity,Western Solidarity (Organization),http://id.loc.gov/authorities/names/n2001079199,lcnaf,
agent_corporate_entity,South Dakota Peace and Justice Center,http://id.loc.gov/authorities/names/no2010205530,lcnaf,rda
agent_corporate_entity,Nebraskans Opposed to the MX,,lcsh,rda
agent_corporate_entity,Great Basin MX Alliance,,lcsh,rda
agent_corporate_entity,Tri-State Coalition Against MX,,lcsh,rda
